titleID,title,nameID,name
32486569,"""Esperanza del corazón""@es",44225876,"""Alejandro Speitzer""@es"
49595649,"""Mágica juventud""@es",44210475,"""Amairani""@es"
49850993,"""Azul (telenovela)""@es",44277694,"""Armando Araiza""@es"
28679156,"""Carita de ángel""@es",44182630,"""Daniela Aedo""@es"
45052335,"""Juegos del destino""@es",45268625,"""Enrique Novi""@es"
31141007,"""Por un beso""@es",44881822,"""Enrique Rocha""@es"
2046188,"""Mundo de juguete""@es",44881822,"""Enrique Rocha""@es"
45205471,"""El ángel caído (telenovela)""@es",44881822,"""Enrique Rocha""@es"
48548443,"""Un camino hacia el destino""@es",45076189,"""Horacio Pancheri""@es"
32486569,"""Esperanza del corazón""@es",44924446,"""Juan Carlos Barreto""@es"
2963811,"""Amigas y rivales""@es",44137426,"""Rafael Inclán""@es"
31267614,"""Rafaela (telenovela de 2011)""@es",44217888,"""Rogelio Guerra""@es"
3006486,"""Nada personal (telenovela)""@es",44217888,"""Rogelio Guerra""@es"
49783220,"""María José (telenovela de 1995)""@es",44217888,"""Rogelio Guerra""@es"
45036233,"""Al rojo vivo (telenovela)""@es",44586692,"""Sylvia Pasquel""@es"
44734260,"""Ha llegado una intrusa""@es",44586692,"""Sylvia Pasquel""@es"
49854542,"""Para toda la vida""@es",44586692,"""Sylvia Pasquel""@es"
49641638,"""Entre la vida y la muerte (telenovela)""@es",46843776,"""Beatriz Aguirre""@es"
61733608,"""Vencer el miedo""@es",45547170,"""Jade Fraser""@es"
3006486,"""Nada personal (telenovela)""@es",46584519,"""Joaquín Garrido""@es"
6806013,"""El pecado de Oyuki (telenovela)""@es",46731510,"""Martha Roth""@es"
31008675,"""Ni contigo ni sin ti""@es",46636576,"""Ricardo Franco (actor)""@es"
2659808,"""Mi pequeña Soledad""@es",46477064,"""Roberto Ballesteros""@es"
49829307,"""Mi querida Isabel""@es",46477064,"""Roberto Ballesteros""@es"
49916746,"""Preciosa""@es",46477064,"""Roberto Ballesteros""@es"
44734260,"""Ha llegado una intrusa""@es",54720064,"""Virginia Gutiérrez""@es"
32435362,"""La esposa virgen""@es",2409374,"""Adela Noriega""@es"
3854854,"""Amor real""@es",2409374,"""Adela Noriega""@es"
3381621,"""Quinceañera (telenovela)""@es",2409374,"""Adela Noriega""@es"
31896749,"""Dos hogares""@es",2577485,"""Anahí Puente""@es"
30887944,"""Rencor apasionado""@es",2534866,"""Aracely Arámbula""@es"
24905245,"""Alma rebelde""@es",2534866,"""Aracely Arámbula""@es"
3006486,"""Nada personal (telenovela)""@es",2379650,"""Demián Bichir""@es"
22921474,"""Camaleones (telenovela)""@es",2330928,"""Edith González""@es"
45420835,"""Monte Calvario (telenovela)""@es",2330928,"""Edith González""@es"
3804927,"""Corazón salvaje (telenovela de 1993)""@es",2330928,"""Edith González""@es"
50015159,"""La jaula de oro (telenovela)""@es",2330928,"""Edith González""@es"
49858181,"""La sombra del otro""@es",2330928,"""Edith González""@es"
51106337,"""Pablo y Andrea""@es",2357491,"""Guillermo Capetillo""@es"
2315806,"""Rosa salvaje""@es",2357491,"""Guillermo Capetillo""@es"
49931824,"""Una luz en el camino""@es",2357491,"""Guillermo Capetillo""@es"
1703591,"""La usurpadora (telenovela mexicana)""@es",2552029,"""Libertad Lamarque""@es"
28679156,"""Carita de ángel""@es",2552029,"""Libertad Lamarque""@es"
26731123,"""Mujeres engañadas""@es",2578465,"""Michelle Vieth""@es"
2963811,"""Amigas y rivales""@es",2578465,"""Michelle Vieth""@es"
6806013,"""El pecado de Oyuki (telenovela)""@es",2218420,"""Rafael Sánchez-Navarro""@es"
45275418,"""El engaño (telenovela mexicana)""@es",2218420,"""Rafael Sánchez-Navarro""@es"
37180945,"""Bodas de odio""@es",2218420,"""Rafael Sánchez-Navarro""@es"
26417455,"""Niña de mi corazón""@es",770559,"""Lorena Herrera""@es"
36538624,"""Amy, la niña de la mochila azul""@es",770559,"""Lorena Herrera""@es"
36538624,"""Amy, la niña de la mochila azul""@es",14237712,"""Alejandra Meyer""@es"
32486569,"""Esperanza del corazón""@es",906740,"""Fernando Allende""@es"
45033491,"""Amor de nadie""@es",906740,"""Fernando Allende""@es"
7891048,"""El diario de Daniela""@es",990446,"""Gaspar Henaine""@es"
26417455,"""Niña de mi corazón""@es",836918,"""Maribel Guardia""@es"
45465510,"""Seducción (telenovela)""@es",836918,"""Maribel Guardia""@es"
4453807,"""Aventuras en el tiempo""@es",836918,"""Maribel Guardia""@es"
49885058,"""Tú y yo (telenovela)""@es",836918,"""Maribel Guardia""@es"
50034729,"""Gente bien""@es",916630,"""Patricia Manterola""@es"
27989284,"""Atrévete a olvidarme""@es",4134197,"""Adriana Fonseca""@es"
3370569,"""Amigos por siempre (telenovela)""@es",4134197,"""Adriana Fonseca""@es"
48742376,"""Bajo las riendas del amor""@es",4134197,"""Adriana Fonseca""@es"
2046282,"""Cuna de lobos""@es",3887774,"""Carmen Montejo""@es"
3370569,"""Amigos por siempre (telenovela)""@es",3887774,"""Carmen Montejo""@es"
49595649,"""Mágica juventud""@es",3887774,"""Carmen Montejo""@es"
2392988,"""Clase 406""@es",4133761,"""Christian Chávez""@es"
4453807,"""Aventuras en el tiempo""@es",3937348,"""Christopher Uckermann""@es"
33720317,"""Amor bravío""@es",4092617,"""Cristián de la Fuente""@es"
50023378,"""No tengo madre""@es",4399338,"""Eugenio Derbez""@es"
32915739,"""Amorcito corazón (telenovela)""@es",4049196,"""Fabiola Campomanes""@es"
7905446,"""María la del barrio (telenovela)""@es",4291951,"""Fernando Colunga""@es"
1703591,"""La usurpadora (telenovela mexicana)""@es",4291951,"""Fernando Colunga""@es"
3406936,"""Alborada (telenovela)""@es",4291951,"""Fernando Colunga""@es"
3854854,"""Amor real""@es",4291951,"""Fernando Colunga""@es"
33709206,"""Un refugio para el amor""@es",4157870,"""Gabriel Soto""@es"
48742376,"""Bajo las riendas del amor""@es",4157870,"""Gabriel Soto""@es"
7891048,"""El diario de Daniela""@es",3910851,"""Marcelo Buquet""@es"
6063374,"""¡Vivan los niños!""@es",3977763,"""Miguel de León""@es"
28679156,"""Carita de ángel""@es",3977763,"""Miguel de León""@es"
49965579,"""Amor gitano (telenovela mexicana)""@es",4011589,"""Nailea Norvind""@es"
49916746,"""Preciosa""@es",4011589,"""Nailea Norvind""@es"
26114336,"""Entre el amor y el odio""@es",4363107,"""Sabine Moussier""@es"
26731123,"""Mujeres engañadas""@es",4363107,"""Sabine Moussier""@es"
3297493,"""Piel de otoño""@es",4363107,"""Sabine Moussier""@es"
2046188,"""Mundo de juguete""@es",3947992,"""Sara García""@es"
2392988,"""Clase 406""@es",4537913,"""Sara Maldonado""@es"
36805363,"""El juego de la vida (telenovela mexicana)""@es",4537913,"""Sara Maldonado""@es"
2392988,"""Clase 406""@es",4454030,"""Sherlyn González""@es"
28116313,"""Simplemente María (telenovela de 1989)""@es",3894552,"""Silvia Derbez""@es"
4368436,"""Senda prohibida""@es",3894552,"""Silvia Derbez""@es"
33709206,"""Un refugio para el amor""@es",4340430,"""Zaide Silvia Gutiérrez""@es"
49931824,"""Una luz en el camino""@es",4340430,"""Zaide Silvia Gutiérrez""@es"
3006486,"""Nada personal (telenovela)""@es",3067901,"""Ana Colchero""@es"
3804927,"""Corazón salvaje (telenovela de 1993)""@es",3067901,"""Ana Colchero""@es"
36805363,"""El juego de la vida (telenovela mexicana)""@es",3109493,"""Ana Layevska""@es"
45163881,"""La casa al final de la calle""@es",3007578,"""Angélica Aragón""@es"
3007248,"""Mirada de mujer""@es",3007578,"""Angélica Aragón""@es"
5685147,"""La fea más bella""@es",3001477,"""Angélica María""@es"
3145533,"""Rosalinda (telenovela)""@es",3001477,"""Angélica María""@es"
49867985,"""Bendita mentira""@es",3001477,"""Angélica María""@es"
2392988,"""Clase 406""@es",3086726,"""Dulce María""@es"
32341835,"""Tres mujeres (telenovela)""@es",3187032,"""Erika Buenfil""@es"
25300989,"""Mar de amor""@es",3187032,"""Erika Buenfil""@es"
47235222,"""La gata (telenovela de 2014)""@es",3187032,"""Erika Buenfil""@es"
6449130,"""Amor en silencio""@es",3187032,"""Erika Buenfil""@es"
45275418,"""El engaño (telenovela mexicana)""@es",3187032,"""Erika Buenfil""@es"
3007248,"""Mirada de mujer""@es",3128788,"""Fernando Luján""@es"
5523348,"""Código postal (telenovela)""@es",3028186,"""Imanol Landeta""@es"
2963811,"""Amigas y rivales""@es",2664296,"""Joana Benedek""@es"
19012164,"""Un gancho al corazón""@es",3198019,"""Laisha Wilkins""@es"
35230321,"""Cachito de cielo""@es",3143244,"""Maite Perroni""@es"
47235222,"""La gata (telenovela de 2014)""@es",3143244,"""Maite Perroni""@es"
25300989,"""Mar de amor""@es",2871187,"""Mario Cimarro""@es"
5547088,"""Sentimientos ajenos""@es",2871187,"""Mario Cimarro""@es"
50034729,"""Gente bien""@es",2871187,"""Mario Cimarro""@es"
31141007,"""Por un beso""@es",3172002,"""Mercedes Moltó""@es"
51106337,"""Pablo y Andrea""@es",3172002,"""Mercedes Moltó""@es"
3137645,"""Rina (telenovela)""@es",3177865,"""Ofelia Medina""@es"
49854542,"""Para toda la vida""@es",3177865,"""Ofelia Medina""@es"
45302771,"""Senda de gloria""@es",3119186,"""Roberto Vander""@es"
49682934,"""Caminos cruzados""@es",3119186,"""Roberto Vander""@es"
49915966,"""Sin ti (telenovela)""@es",3119186,"""Roberto Vander""@es"
7891048,"""El diario de Daniela""@es",3187033,"""Yolanda Ventura""@es"
49782505,"""La paloma (telenovela)""@es",3187033,"""Yolanda Ventura""@es"
12702405,"""Yo amo a Juan Querendón""@es",3326791,"""Alexis Ayala""@es"
27989284,"""Atrévete a olvidarme""@es",3326791,"""Alexis Ayala""@es"
32341835,"""Tres mujeres (telenovela)""@es",3326791,"""Alexis Ayala""@es"
25971688,"""Juro que te amo""@es",3326791,"""Alexis Ayala""@es"
4515800,"""Barrera de amor""@es",3326791,"""Alexis Ayala""@es"
32111200,"""El equipo""@es",3222044,"""Alfonso Herrera (actor)""@es"
22921474,"""Camaleones (telenovela)""@es",3222044,"""Alfonso Herrera (actor)""@es"
2392988,"""Clase 406""@es",3222044,"""Alfonso Herrera (actor)""@es"
5685147,"""La fea más bella""@es",3716340,"""Angélica Vale""@es"
2963811,"""Amigas y rivales""@es",3716340,"""Angélica Vale""@es"
30604219,"""Imperio de cristal""@es",3222123,"""Ari Telch""@es"
47149066,"""La fuerza del amor (telenovela)""@es",3222123,"""Ari Telch""@es"
45513470,"""Dos vidas (telenovela mexicana)""@es",3222123,"""Ari Telch""@es"
29667099,"""La antorcha encendida""@es",3222123,"""Ari Telch""@es"
3007248,"""Mirada de mujer""@es",3222123,"""Ari Telch""@es"
45681822,"""Encadenados (telenovela)""@es",3308696,"""Christian Bach""@es"
37180945,"""Bodas de odio""@es",3308696,"""Christian Bach""@es"
49736680,"""Bajo un mismo rostro""@es",3308696,"""Christian Bach""@es"
30311456,"""La dueña (telenovela de 1995)""@es",3297356,"""Cynthia Klitbo""@es"
26045599,"""Velo de novia""@es",3297356,"""Cynthia Klitbo""@es"
2415826,"""Teresa (telenovela de 2010)""@es",3297356,"""Cynthia Klitbo""@es"
49896844,"""Alguna vez tendremos alas""@es",3297356,"""Cynthia Klitbo""@es"
30311456,"""La dueña (telenovela de 1995)""@es",3567969,"""Francisco Gattorno""@es"
49916746,"""Preciosa""@es",3567969,"""Francisco Gattorno""@es"
49885058,"""Tú y yo (telenovela)""@es",3567969,"""Francisco Gattorno""@es"
45252134,"""Cicatrices del alma""@es",3550926,"""Gregorio Casal""@es"
45681822,"""Encadenados (telenovela)""@es",3214866,"""Humberto Zurita""@es"
29667099,"""La antorcha encendida""@es",3214866,"""Humberto Zurita""@es"
49610651,"""Capricho (telenovela)""@es",3214866,"""Humberto Zurita""@es"
49896844,"""Alguna vez tendremos alas""@es",3214866,"""Humberto Zurita""@es"
49595649,"""Mágica juventud""@es",3213536,"""Héctor Soberón""@es"
12710386,"""Mi destino eres tú""@es",3510380,"""Jaime Camil""@es"
5685147,"""La fea más bella""@es",3510380,"""Jaime Camil""@es"
12060503,"""La otra (telenovela)""@es",3215403,"""Juan Soler""@es"
27482326,"""Cuando me enamoro (telenovela)""@es",3215403,"""Juan Soler""@es"
5685147,"""La fea más bella""@es",3215403,"""Juan Soler""@es"
33709206,"""Un refugio para el amor""@es",3223380,"""Laura Flores""@es"
45239625,"""Ave fénix (telenovela)""@es",3223380,"""Laura Flores""@es"
45542224,"""El alma no tiene color""@es",3223380,"""Laura Flores""@es"
3297493,"""Piel de otoño""@es",3223380,"""Laura Flores""@es"
37310395,"""Siempre te amaré (telenovela)""@es",3223380,"""Laura Flores""@es"
12710386,"""Mi destino eres tú""@es",3634892,"""Lucero (cantante)""@es"
3406936,"""Alborada (telenovela)""@es",3634892,"""Lucero (cantante)""@es"
45039324,"""Aprendiendo a amar""@es",3503832,"""Lupita D'Alessio""@es"
45185186,"""Lo blanco y lo negro""@es",3503832,"""Lupita D'Alessio""@es"
45185435,"""El cristal empañado""@es",3362939,"""Manuel Landeta""@es"
48548443,"""Un camino hacia el destino""@es",3362939,"""Manuel Landeta""@es"
49853610,"""Morir dos veces""@es",3362939,"""Manuel Landeta""@es"
47235222,"""La gata (telenovela de 2014)""@es",3214463,"""Manuel Ojeda""@es"
49782505,"""La paloma (telenovela)""@es",3214463,"""Manuel Ojeda""@es"
49875076,"""La culpa (telenovela)""@es",3214463,"""Manuel Ojeda""@es"
27989284,"""Atrévete a olvidarme""@es",3595438,"""Mariana Seoane""@es"
25300989,"""Mar de amor""@es",3595438,"""Mariana Seoane""@es"
49965579,"""Amor gitano (telenovela mexicana)""@es",3595438,"""Mariana Seoane""@es"
3007086,"""Azul tequila""@es",3308948,"""Mauricio Ochmann""@es"
12710386,"""Mi destino eres tú""@es",3777275,"""Natalia Streignard""@es"
32486569,"""Esperanza del corazón""@es",3613152,"""Patricio Borghetti""@es"
37415601,"""Teresa (telenovela de 1989)""@es",3765229,"""Rafael Rojas (actor)""@es"
49858181,"""La sombra del otro""@es",3765229,"""Rafael Rojas (actor)""@es"
45420835,"""Monte Calvario (telenovela)""@es",3381000,"""René Muñoz""@es"
27982218,"""Sueños y caramelos""@es",3342964,"""René Strickler""@es"
33720317,"""Amor bravío""@es",3342964,"""René Strickler""@es"
3297493,"""Piel de otoño""@es",3342964,"""René Strickler""@es"
48548443,"""Un camino hacia el destino""@es",3342964,"""René Strickler""@es"
49915966,"""Sin ti (telenovela)""@es",3342964,"""René Strickler""@es"
2899885,"""Alcanzar una estrella II""@es",3494319,"""Sasha Sokol""@es"
26144851,"""Zacatillo, un lugar en tu corazón""@es",3226315,"""Ingrid Martz""@es"
51106337,"""Pablo y Andrea""@es",3226315,"""Ingrid Martz""@es"
31141007,"""Por un beso""@es",3213864,"""Otto Sirgo""@es"
24905245,"""Alma rebelde""@es",3213864,"""Otto Sirgo""@es"
19012164,"""Un gancho al corazón""@es",3213864,"""Otto Sirgo""@es"
45052335,"""Juegos del destino""@es",3213864,"""Otto Sirgo""@es"
48588521,"""Morir para vivir""@es",3213864,"""Otto Sirgo""@es"
45163881,"""La casa al final de la calle""@es",36974205,"""José Alonso (actor)""@es"
45420835,"""Monte Calvario (telenovela)""@es",36974205,"""José Alonso (actor)""@es"
45483445,"""Tal como somos (telenovela)""@es",36974205,"""José Alonso (actor)""@es"
2899885,"""Alcanzar una estrella II""@es",36974205,"""José Alonso (actor)""@es"
45039324,"""Aprendiendo a amar""@es",37083408,"""Susana Alexander""@es"
49853610,"""Morir dos veces""@es",37083408,"""Susana Alexander""@es"
50023378,"""No tengo madre""@es",37083408,"""Susana Alexander""@es"
45205235,"""Las grandes aguas""@es",3576665,"""Noé Murayama""@es"
2046282,"""Cuna de lobos""@es",49554125,"""Carlos Cámara""@es"
2046188,"""Mundo de juguete""@es",55961006,"""Irma Lozano""@es"
37180945,"""Bodas de odio""@es",55743327,"""Rosario Gálvez""@es"
49736680,"""Bajo un mismo rostro""@es",55743327,"""Rosario Gálvez""@es"
28116313,"""Simplemente María (telenovela de 1989)""@es",57440073,"""Jaime Garza""@es"
45681822,"""Encadenados (telenovela)""@es",58762428,"""Macaria (actriz)""@es"
12385024,"""Camila (telenovela)""@es",62352567,"""Gabriela Goldsmith""@es"
28116313,"""Simplemente María (telenovela de 1989)""@es",62352567,"""Gabriela Goldsmith""@es"
45036233,"""Al rojo vivo (telenovela)""@es",47162623,"""Frank Moro""@es"
37180945,"""Bodas de odio""@es",31922536,"""Julieta Egurrola""@es"
34162327,"""Amor cautivo""@es",10449583,"""Arap Bethke""@es"
45252134,"""Cicatrices del alma""@es",10124104,"""Germán Robles""@es"
3370569,"""Amigos por siempre (telenovela)""@es",10124104,"""Germán Robles""@es"
45542224,"""El alma no tiene color""@es",10501392,"""Lorena Rojas""@es"
49610204,"""Buscando el paraíso""@es",10501392,"""Lorena Rojas""@es"
49736680,"""Bajo un mismo rostro""@es",10501392,"""Lorena Rojas""@es"
49855224,"""Canción de amor (telenovela)""@es",10501392,"""Lorena Rojas""@es"
49885058,"""Tú y yo (telenovela)""@es",10452934,"""Olga Breeskin""@es"
45681822,"""Encadenados (telenovela)""@es",10317576,"""Raquel Olmedo""@es"
4515800,"""Barrera de amor""@es",10317576,"""Raquel Olmedo""@es"
3297493,"""Piel de otoño""@es",10317576,"""Raquel Olmedo""@es"
45185186,"""Lo blanco y lo negro""@es",10441762,"""Sebastián Ligarde""@es"
29378583,"""Vivo por Elena""@es",10441762,"""Sebastián Ligarde""@es"
49641638,"""Entre la vida y la muerte (telenovela)""@es",10441762,"""Sebastián Ligarde""@es"
47570086,"""Mentir para vivir""@es",17007913,"""Altaír Jarabo""@es"
5523348,"""Código postal (telenovela)""@es",17007913,"""Altaír Jarabo""@es"
12702405,"""Yo amo a Juan Querendón""@es",16252112,"""Mayrín Villanueva""@es"
47570086,"""Mentir para vivir""@es",16252112,"""Mayrín Villanueva""@es"
32686082,"""Miss XV""@es",16405225,"""Natasha Dupeyrón""@es"
26730771,"""Luz Clarita""@es",20086647,"""Aitor Iturrioz""@es"
25971688,"""Juro que te amo""@es",19724668,"""Alejandro Ávila""@es"
37415601,"""Teresa (telenovela de 1989)""@es",19489129,"""Daniel Giménez Cacho""@es"
27851364,"""Alma de hierro""@es",19446532,"""Jorge Poza""@es"
31267614,"""Rafaela (telenovela de 2011)""@es",19446532,"""Jorge Poza""@es"
2392988,"""Clase 406""@es",19446532,"""Jorge Poza""@es"
7562624,"""Carrusel (telenovela)""@es",21181679,"""Armando Calvo""@es"
51106337,"""Pablo y Andrea""@es",21357362,"""Danna Paola""@es"
36538624,"""Amy, la niña de la mochila azul""@es",21357362,"""Danna Paola""@es"
47130158,"""Cenizas y diamantes (telenovela)""@es",21185435,"""Ernesto Laguardia""@es"
29667099,"""La antorcha encendida""@es",21185435,"""Ernesto Laguardia""@es"
3406936,"""Alborada (telenovela)""@es",21185435,"""Ernesto Laguardia""@es"
3370569,"""Amigos por siempre (telenovela)""@es",21185435,"""Ernesto Laguardia""@es"
49967773,"""Desencuentro""@es",21185435,"""Ernesto Laguardia""@es"
49829307,"""Mi querida Isabel""@es",21185435,"""Ernesto Laguardia""@es"
48548443,"""Un camino hacia el destino""@es",21146417,"""Gustavo Rojo""@es"
52476419,"""Enamorándome de Ramón""@es",21341406,"""José Ron""@es"
25971688,"""Juro que te amo""@es",21341406,"""José Ron""@es"
5523348,"""Código postal (telenovela)""@es",21341406,"""José Ron""@es"
49936891,"""Infierno en el paraíso""@es",21133077,"""Julio Bracho""@es"
31896749,"""Dos hogares""@es",37583744,"""Alfredo Adame""@es"
47149066,"""La fuerza del amor (telenovela)""@es",37583744,"""Alfredo Adame""@es"
49736680,"""Bajo un mismo rostro""@es",37583744,"""Alfredo Adame""@es"
49763300,"""Retrato de familia (telenovela mexicana)""@es",37583744,"""Alfredo Adame""@es"
5523348,"""Código postal (telenovela)""@es",38240969,"""África Zavala""@es"
61733608,"""Vencer el miedo""@es",50287956,"""Emmanuel Palomares""@es"
12702405,"""Yo amo a Juan Querendón""@es",8406720,"""Eduardo Santamarina""@es"
30311456,"""La dueña (telenovela de 1995)""@es",8406720,"""Eduardo Santamarina""@es"
31008675,"""Ni contigo ni sin ti""@es",8406720,"""Eduardo Santamarina""@es"
30887944,"""Rencor apasionado""@es",8406720,"""Eduardo Santamarina""@es"
26045599,"""Velo de novia""@es",8406720,"""Eduardo Santamarina""@es"
2178427,"""Rubí (telenovela de 2004)""@es",8406720,"""Eduardo Santamarina""@es"
50073142,"""Salud, dinero y amor""@es",8406720,"""Eduardo Santamarina""@es"
26731123,"""Mujeres engañadas""@es",8277762,"""Eric del Castillo""@es"
2963811,"""Amigas y rivales""@es",8277762,"""Eric del Castillo""@es"
46273961,"""Caminos de Guanajuato""@es",8910947,"""Iliana Fox""@es"
49967773,"""Desencuentro""@es",15478153,"""Daniela Castro""@es"
2046188,"""Mundo de juguete""@es",18256460,"""Evita Muñoz «Chachita»""@es"
3406936,"""Alborada (telenovela)""@es",17744328,"""Luis Roberto Guzmán""@es"
27982218,"""Sueños y caramelos""@es",17925306,"""Nora Salinas""@es"
5685147,"""La fea más bella""@es",17925306,"""Nora Salinas""@es"
28679156,"""Carita de ángel""@es",17925306,"""Nora Salinas""@es"
36538624,"""Amy, la niña de la mochila azul""@es",17925306,"""Nora Salinas""@es"
26730771,"""Luz Clarita""@es",17417485,"""Ximena Sariñana""@es"
44757128,"""Lo que el cielo no perdona""@es",22098582,"""Enrique Álvarez Félix""@es"
45483445,"""Tal como somos (telenovela)""@es",22098582,"""Enrique Álvarez Félix""@es"
37984175,"""El retrato de Dorian Gray (telenovela)""@es",22098582,"""Enrique Álvarez Félix""@es"
3137645,"""Rina (telenovela)""@es",22098582,"""Enrique Álvarez Félix""@es"
2899885,"""Alcanzar una estrella II""@es",22031011,"""Erik Rubín""@es"
26730771,"""Luz Clarita""@es",22057821,"""Verónica Merchant""@es"
49931824,"""Una luz en el camino""@es",22057821,"""Verónica Merchant""@es"
26114336,"""Entre el amor y el odio""@es",24133565,"""Alberto Estrella""@es"
27851364,"""Alma de hierro""@es",24133565,"""Alberto Estrella""@es"
32111200,"""El equipo""@es",24133565,"""Alberto Estrella""@es"
61733608,"""Vencer el miedo""@es",24133565,"""Alberto Estrella""@es"
49896844,"""Alguna vez tendremos alas""@es",24133565,"""Alberto Estrella""@es"
29378583,"""Vivo por Elena""@es",24348163,"""Ana Patricia Rojo""@es"
48548443,"""Un camino hacia el destino""@es",24348163,"""Ana Patricia Rojo""@es"
49867985,"""Bendita mentira""@es",24348163,"""Ana Patricia Rojo""@es"
49783220,"""María José (telenovela de 1995)""@es",24348163,"""Ana Patricia Rojo""@es"
61733608,"""Vencer el miedo""@es",24679343,"""Arcelia Ramírez""@es"
52476419,"""Enamorándome de Ramón""@es",23733398,"""Esmeralda Pimentel""@es"
32486569,"""Esperanza del corazón""@es",23734496,"""Mane de la Parra""@es"
45513470,"""Dos vidas (telenovela mexicana)""@es",24077717,"""Mariana Garza""@es"
3939570,"""Alcanzar una estrella""@es",24077717,"""Mariana Garza""@es"
44628932,"""Vida robada (telenovela de 1961)""@es",10565337,"""Claudio Brook""@es"
37415601,"""Teresa (telenovela de 1989)""@es",10565337,"""Claudio Brook""@es"
45302771,"""Senda de gloria""@es",10561504,"""Eduardo Yáñez (actor)""@es"
4453807,"""Aventuras en el tiempo""@es",10610623,"""Odiseo Bichir""@es"
3370569,"""Amigos por siempre (telenovela)""@es",10610623,"""Odiseo Bichir""@es"
5685147,"""La fea más bella""@es",10848785,"""Sergio Mayer""@es"
27989284,"""Atrévete a olvidarme""@es",13889028,"""Ignacio López Tarso""@es"
30604219,"""Imperio de cristal""@es",13889028,"""Ignacio López Tarso""@es"
6063374,"""¡Vivan los niños!""@es",13889028,"""Ignacio López Tarso""@es"
45302771,"""Senda de gloria""@es",13889028,"""Ignacio López Tarso""@es"
24905245,"""Alma rebelde""@es",13398394,"""Lisette Morelos""@es"
28679156,"""Carita de ángel""@es",13398394,"""Lisette Morelos""@es"
48548443,"""Un camino hacia el destino""@es",13398394,"""Lisette Morelos""@es"
50076902,"""El secreto de Alejandra""@es",13398394,"""Lisette Morelos""@es"
2046188,"""Mundo de juguete""@es",13374932,"""Ricardo Blume""@es"
6063374,"""¡Vivan los niños!""@es",36052916,"""Andrea Legarreta""@es"
34162327,"""Amor cautivo""@es",36087188,"""Andrés Palacios""@es"
7562624,"""Carrusel (telenovela)""@es",35711036,"""Gabriela Rivero""@es"
49915966,"""Sin ti (telenovela)""@es",35711036,"""Gabriela Rivero""@es"
32686082,"""Miss XV""@es",35886899,"""Macarena Achaga""@es"
45239625,"""Ave fénix (telenovela)""@es",35614902,"""Rafael Baledón""@es"
49853610,"""Morir dos veces""@es",23571990,"""Carina Ricco""@es"
3939570,"""Alcanzar una estrella""@es",46731329,"""Rita Macedo""@es"
27482326,"""Cuando me enamoro (telenovela)""@es",14380338,"""Julieta Rosen""@es"
45681822,"""Encadenados (telenovela)""@es",14380338,"""Julieta Rosen""@es"
45302771,"""Senda de gloria""@es",14380338,"""Julieta Rosen""@es"
29667099,"""La antorcha encendida""@es",14380338,"""Julieta Rosen""@es"
49936891,"""Infierno en el paraíso""@es",14380338,"""Julieta Rosen""@es"
31141007,"""Por un beso""@es",14909073,"""Víctor Noriega""@es"
30887944,"""Rencor apasionado""@es",14909073,"""Víctor Noriega""@es"
12060503,"""La otra (telenovela)""@es",3410049,"""Ofelia Guilmáin""@es"
45465510,"""Seducción (telenovela)""@es",3382910,"""Sergio Klainer""@es"
50073142,"""Salud, dinero y amor""@es",3382910,"""Sergio Klainer""@es"
49610204,"""Buscando el paraíso""@es",42718219,"""Alejandro Ibarra""@es"
48548443,"""Un camino hacia el destino""@es",42681532,"""Brandon Peniche""@es"
47235222,"""La gata (telenovela de 2014)""@es",42267586,"""Daniel Arenas""@es"
45185435,"""El cristal empañado""@es",42467474,"""Leticia Perdigón""@es"
45064721,"""Vivir enamorada""@es",42467474,"""Leticia Perdigón""@es"
7891048,"""El diario de Daniela""@es",42415236,"""Mónika Sánchez""@es"
31141007,"""Por un beso""@es",42628792,"""Natalia Esperón""@es"
30887944,"""Rencor apasionado""@es",42628792,"""Natalia Esperón""@es"
32435362,"""La esposa virgen""@es",42628792,"""Natalia Esperón""@es"
50023378,"""No tengo madre""@es",42628792,"""Natalia Esperón""@es"
49682934,"""Caminos cruzados""@es",42889284,"""Rosa María Bianchi""@es"
47130158,"""Cenizas y diamantes (telenovela)""@es",42682723,"""Silvia Mariscal""@es"
49610204,"""Buscando el paraíso""@es",42583689,"""Tiaré Scanda""@es"
49875076,"""La culpa (telenovela)""@es",42583689,"""Tiaré Scanda""@es"
3137645,"""Rina (telenovela)""@es",43018548,"""Alicia Rodríguez (actriz mexicana)""@es"
45036233,"""Al rojo vivo (telenovela)""@es",43099308,"""Carlos Ancira""@es"
3137645,"""Rina (telenovela)""@es",43099308,"""Carlos Ancira""@es"
32486569,"""Esperanza del corazón""@es",43909180,"""Carmen Aub""@es"
26045599,"""Velo de novia""@es",43937724,"""Carmen Salinas""@es"
37444146,"""Te sigo amando""@es",43627513,"""Claudia Ramírez""@es"
48588521,"""Morir para vivir""@es",43627513,"""Claudia Ramírez""@es"
49783220,"""María José (telenovela de 1995)""@es",43627513,"""Claudia Ramírez""@es"
45252134,"""Cicatrices del alma""@es",43913625,"""Delia Casanova""@es"
49875076,"""La culpa (telenovela)""@es",43913625,"""Delia Casanova""@es"
46273961,"""Caminos de Guanajuato""@es",44002779,"""Erik Hayser""@es"
49858181,"""La sombra del otro""@es",43177508,"""Lilia Aragón""@es"
